0,0.867742,0.642129,0.736942,0.596184,0.900305,0.749829
1,0.590272,0.555664,,,,
2,0.527921,0.510534,,,,
3,0.489482,0.478179,,,,
4,0.459831,0.452515,,,,
5,0.435043,0.431684,,,,
6,0.414197,0.410685,,,,
7,0.395568,0.391745,,,,
8,0.378407,0.377443,,,,
9,0.363097,0.363032,,,,
10,0.348727,0.349868,,,,
11,0.335455,0.33659,,,,
12,0.322877,0.325015,,,,
13,0.310957,0.313928,,,,
14,0.29976,0.303465,,,,
15,0.289209,0.293458,,,,
16,0.279117,0.283494,,,,
17,0.269432,0.274285,,,,
18,0.260171,0.265447,,,,
19,0.25142,0.256678,,,,
20,0.242993,0.249033,,,,
21,0.234977,0.241414,,,,
22,0.227234,0.234005,,,,
23,0.219913,0.226507,,,,
24,0.212864,0.21954,,,,
25,0.206062,0.212759,,,,
26,0.199443,0.207049,,,,
27,0.193262,0.201107,,,,
28,0.18732,0.19513,,,,
29,0.181612,0.188983,,,,
2,,,0.492932,0.476165,,
3,,,0.457153,0.447446,,
4,,,0.432186,0.426359,,
5,,,0.413262,0.409809,,
6,,,0.39799,0.39612,,
7,,,0.385082,0.384354,,
8,,,0.37388,0.374092,,
9,,,0.363985,0.364954,,
10,,,0.355118,0.356774,,
11,,,0.347142,0.349379,,
12,,,0.339891,0.342648,,
13,,,0.333222,0.336443,,
14,,,0.327049,0.330699,,
15,,,0.321346,0.325389,,
16,,,0.316047,0.320436,,
17,,,0.311083,0.315784,,
18,,,0.306409,0.311395,,
19,,,0.30199,0.307248,,
20,,,0.297795,0.303308,,
21,,,0.2938,0.299522,,
22,,,0.289985,0.295932,,
23,,,0.286341,0.292465,,
24,,,0.282835,0.289165,,
25,,,0.279466,0.285965,,
26,,,0.276218,0.282886,,
27,,,0.273084,0.279904,,
28,,,0.270061,0.277003,,
29,,,0.267127,0.27422,,
2,,,,,0.634559,0.612431
3,,,,,0.591288,0.576062
4,,,,,0.558864,0.54777
5,,,,,0.533077,0.524745
6,,,,,0.51177,0.505452
7,,,,,0.493732,0.48895
8,,,,,0.478143,0.47467
9,,,,,0.464543,0.462145
10,,,,,0.452671,0.451158
11,,,,,0.442202,0.441439
12,,,,,0.432919,0.432815
13,,,,,0.424627,0.42508
14,,,,,0.417186,0.418112
15,,,,,0.410466,0.411748
16,,,,,0.404328,0.405954
17,,,,,0.398686,0.400608
18,,,,,0.393477,0.395661
19,,,,,0.388642,0.391071
20,,,,,0.384144,0.386791
21,,,,,0.379933,0.382761
22,,,,,0.375979,0.379011
23,,,,,0.372269,0.375485
24,,,,,0.368765,0.372078
25,,,,,0.365439,0.368874
26,,,,,0.362244,0.365757
27,,,,,0.359193,0.362811
28,,,,,0.356268,0.359925
29,,,,,0.353463,0.357175
